GISJOIN,YEAR,STUSAB,GEOID,GEOCODE,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,COUSUBCC,SUBMCDA,CONCITA,PLACEA,PLACECC,TRACTA,BLKGRPA,BLOCKA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,MEMI,CSAA,METDIVA,NECTAA,NMEMI,CNECTAA,NECTADIVA,CBSAPCI,NECTAPCI,UAA,URA,CD116A,SLDU18A,SLDL18A,VTD,VTDI,ZCTAA,SDELMA,SDSECA,SDUNIA,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,INTPTLAT,INTPTLON,LSADC,UGA,U7L001,U7L002,U7L003,U7L004,U7L005,U7L006,U7L007,U7L008,U7L009,U7L010,U7L011,U7L012,U7L013,U7L014,U7L015,U7L016,U7L017
"G2500090254401","2020","MA","1400000US25009254401","25009254401","1","1","Massachusetts","25","Essex County","009",,,,,,,"254401",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00702","6537462","105404","2544.01","Census Tract 2544.01","S","+42.6581235","-071.1786937","CT",,3674,3425,2613,110,3,541,0,9,149,249,55,1,0,0,0,85,108
"G2500090254402","2020","MA","1400000US25009254402","25009254402","1","1","Massachusetts","25","Essex County","009",,,,,,,"254402",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00702","27274089","1839066","2544.02","Census Tract 2544.02","S","+42.6687191","-071.2088367","CT",,7992,7490,5023,177,11,1935,3,55,286,502,84,10,7,1,0,172,228
"G2500090254403","2020","MA","1400000US25009254403","25009254403","1","1","Massachusetts","25","Essex County","009",,,,,,,"254403",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00702","6664714","109160","2544.03","Census Tract 2544.03","S","+42.6359797","-071.1706817","CT",,3891,3755,2950,42,1,612,0,9,141,136,33,0,0,4,0,34,65
"G2500090260100","2020","MA","1400000US25009260100","25009260100","1","1","Massachusetts","25","Essex County","009",,,,,,,"260100",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00701","887267","68317","2601","Census Tract 2601","S","+42.7781441","-071.0822135","CT",,6149,3548,2711,404,20,124,1,59,229,2601,442,116,38,4,3,1392,606
"G2500090260200","2020","MA","1400000US25009260200","25009260200","1","1","Massachusetts","25","Essex County","009",,,,,,,"260200",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00701","736232","68469","2602","Census Tract 2602","S","+42.7785615","-071.0733030","CT",,3623,2555,2200,163,5,52,0,26,109,1068,239,64,15,3,3,524,220
"G2500090260301","2020","MA","1400000US25009260301","25009260301","1","1","Massachusetts","25","Essex County","009",,,,,,,"260301",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00701","6546034","1675522","2603.01","Census Tract 2603.01","S","+42.7771665","-071.0463600","CT",,4722,4242,3862,107,0,84,2,25,162,480,93,10,9,2,1,180,185
"G2500090260302","2020","MA","1400000US25009260302","25009260302","1","1","Massachusetts","25","Essex County","009",,,,,,,"260302",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00701","18949069","1353210","2603.02","Census Tract 2603.02","S","+42.7978950","-071.0401101","CT",,3254,3113,2892,54,2,37,0,18,110,141,41,5,7,0,0,31,57
"G2500090260401","2020","MA","1400000US25009260401","25009260401","1","1","Massachusetts","25","Essex County","009",,,,,,,"260401",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00701","10010242","45851","2604.01","Census Tract 2604.01","S","+42.8035350","-071.1138000","CT",,4169,3686,3351,96,1,75,0,32,131,483,102,11,2,3,0,231,134
"G2500090260402","2020","MA","1400000US25009260402","25009260402","1","1","Massachusetts","25","Essex County","009",,,,,,,"260402",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00701","16751218","889939","2604.02","Census Tract 2604.02","S","+42.7942928","-071.1464295","CT",,7000,6015,5368,160,7,223,0,28,229,985,190,47,3,0,4,429,312
"G2500090260500","2020","MA","1400000US25009260500","25009260500","1","1","Massachusetts","25","Essex County","009",,,,,,,"260500",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00701","3144872","156545","2605","Census Tract 2605","S","+42.7968904","-071.0792133","CT",,4142,3632,3270,131,3,44,1,23,160,510,73,29,0,1,2,239,166
"G2500090260600","2020","MA","1400000US25009260600","25009260600","1","1","Massachusetts","25","Essex County","009",,,,,,,"260600",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00701","1841406","48350","2606","Census Tract 2606","S","+42.7928945","-071.0913629","CT",,3702,2319,1871,146,14,73,0,74,141,1383,234,38,27,1,0,695,388
"G2500090260700","2020","MA","1400000US25009260700","25009260700","1","1","Massachusetts","25","Essex County","009",,,,,,,"260700",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00701","2534808","39785","2607","Census Tract 2607","S","+42.7860955","-071.1013288","CT",,4882,3486,2864,262,16,93,0,50,201,1396,212,58,23,2,3,683,415
"G2500090260800","2020","MA","1400000US25009260800","25009260800","1","1","Massachusetts","25","Essex County","009",,,,,,,"260800",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00701","940673","85333","2608","Census Tract 2608","S","+42.7737495","-071.0922315","CT",,6132,2809,2155,286,27,61,0,77,203,3323,418,74,27,3,0,2064,737
"G2500090260900","2020","MA","1400000US25009260900","25009260900","1","1","Massachusetts","25","Essex County","009",,,,,,,"260900",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00701","2990725","228770","2609","Census Tract 2609","S","+42.7732274","-071.1073695","CT",,5434,3664,3067,196,11,138,5,59,188,1770,288,70,27,4,0,873,508
"G2500090261000","2020","MA","1400000US25009261000","25009261000","1","1","Massachusetts","25","Essex County","009",,,,,,,"261000",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00701","1517489","321683","2610","Census Tract 2610","S","+42.7666364","-071.0834630","CT",,4400,3638,3156,217,1,85,2,34,143,762,128,33,3,0,0,365,233
"G2500090261101","2020","MA","1400000US25009261101","25009261101","1","1","Massachusetts","25","Essex County","009",,,,,,,"261101",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00701","9143953","1209808","2611.01","Census Tract 2611.01","S","+42.7527656","-071.0653711","CT",,5028,4714,4353,94,5,89,1,18,154,314,75,8,1,6,0,138,86
"G2500090261102","2020","MA","1400000US25009261102","25009261102","1","1","Massachusetts","25","Essex County","009",,,,,,,"261102",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00701","9569652","697422","2611.02","Census Tract 2611.02","S","+42.7520146","-071.1068199","CT",,5150,4368,3808,186,2,123,1,44,204,782,166,29,7,1,0,321,258
"G2500090262100","2020","MA","1400000US25009262100","25009262100","1","1","Massachusetts","25","Essex County","009",,,,,,,"262100",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","22011710","1033016","2621","Census Tract 2621","S","+42.8386028","-071.0119970","CT",,6723,6526,6128,47,4,49,0,25,273,197,50,0,5,1,0,55,86
"G2500090263100","2020","MA","1400000US25009263100","25009263100","1","1","Massachusetts","25","Essex County","009",,,,,,,"263100",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","34828194","3308004","2631","Census Tract 2631","S","+42.7995647","-070.9644283","CT",,4500,4356,4104,9,10,48,0,36,149,144,25,0,1,0,0,19,99
"G2500090264100","2020","MA","1400000US25009264100","25009264100","1","1","Massachusetts","25","Essex County","009",,,,,,,"264100",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","22999252","1338979","2641","Census Tract 2641","S","+42.7539000","-071.0159351","CT",,6752,6560,6229,37,6,65,2,25,196,192,61,0,1,2,4,40,84
"G2500090265101","2020","MA","1400000US25009265101","25009265101","1","1","Massachusetts","25","Essex County","009",,,,,,,"265101",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","16986544","613444","2651.01","Census Tract 2651.01","S","+42.7120075","-070.9992963","CT",,3848,3731,3533,13,7,55,0,12,111,117,42,0,0,1,0,10,64
"G2500090265102","2020","MA","1400000US25009265102","25009265102","1","1","Massachusetts","25","Essex County","009",,,,,,,"265102",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","16318373","134252","2651.02","Census Tract 2651.02","S","+42.7338220","-070.9600766","CT",,4622,4488,4214,22,0,46,0,10,196,134,34,1,7,0,0,28,64
"G2500090266100","2020","MA","1400000US25009266100","25009266100","1","1","Massachusetts","25","Essex County","009",,,,,,,"266100",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","14115173","2485143","2661","Census Tract 2661","S","+42.8479814","-070.9663149","CT",,4742,4590,4301,50,0,56,0,28,155,152,25,2,3,1,2,41,78
"G2500090266200","2020","MA","1400000US25009266200","25009266200","1","1","Massachusetts","25","Essex County","009",,,,,,,"266200",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","6762933","406860","2662","Census Tract 2662","S","+42.8682432","-070.9400870","CT",,5469,5220,4803,79,20,53,0,23,242,249,62,13,3,0,0,52,119
"G2500090266300","2020","MA","1400000US25009266300","25009266300","1","1","Massachusetts","25","Essex County","009",,,,,,,"266300",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","4500683","794779","2663","Census Tract 2663","S","+42.8430750","-070.9245699","CT",,3780,3636,3426,57,8,25,5,6,109,144,34,3,7,6,0,19,75
"G2500090266400","2020","MA","1400000US25009266400","25009266400","1","1","Massachusetts","25","Essex County","009",,,,,,,"266400",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","6457626","42237","2664","Census Tract 2664","S","+42.8627607","-070.9122909","CT",,3375,3245,3042,29,4,33,0,17,120,130,22,0,4,1,0,43,60
"G2500090267102","2020","MA","1400000US25009267102","25009267102","1","1","Massachusetts","25","Essex County","009",,,,,,,"267102",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","27872692","1428209","2671.02","Census Tract 2671.02","S","+42.8573247","-070.8761968","CT",,5051,4873,4559,32,13,85,1,9,174,178,43,0,3,6,0,49,77
"G2500090267103","2020","MA","1400000US25009267103","25009267103","1","1","Massachusetts","25","Essex County","009",,,,,,,"267103",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","3361990","1325672","2671.03","Census Tract 2671.03","S","+42.8451703","-070.8178768","CT",,1730,1696,1591,9,5,6,0,17,68,34,14,0,0,0,0,2,18
"G2500090267104","2020","MA","1400000US25009267104","25009267104","1","1","Massachusetts","25","Essex County","009",,,,,,,"267104",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","8582384","3487882","2671.04","Census Tract 2671.04","S","+42.8310588","-070.8395072","CT",,2455,2393,2209,19,1,42,1,9,112,62,13,1,0,1,0,24,23
"G2500090268100","2020","MA","1400000US25009268100","25009268100","1","1","Massachusetts","25","Essex County","009",,,,,,,"268100",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","6011430","812791","2681","Census Tract 2681","S","+42.8179785","-070.9242637","CT",,2602,2540,2426,10,0,28,0,7,69,62,9,1,0,0,0,13,39
"G2500090268200","2020","MA","1400000US25009268200","25009268200","1","1","Massachusetts","25","Essex County","009",,,,,,,"268200",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","10737361","364499","2682","Census Tract 2682","S","+42.8117773","-070.9054643","CT",,6940,6770,6238,46,4,106,3,61,312,170,37,3,3,0,1,13,113
"G2500090268300","2020","MA","1400000US25009268300","25009268300","1","1","Massachusetts","25","Essex County","009",,,,,,,"268300",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","1812417","215795","2683","Census Tract 2683","S","+42.8105345","-070.8771864","CT",,4371,4241,3987,46,0,59,0,21,128,130,31,2,2,0,1,42,52
"G2500090268400","2020","MA","1400000US25009268400","25009268400","1","1","Massachusetts","25","Essex County","009",,,,,,,"268400",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","3065747","4715475","2684","Census Tract 2684","S","+42.8054407","-070.8329685","CT",,4376,4277,4015,28,3,59,0,23,149,99,22,4,0,0,0,22,51
"G2500090269100","2020","MA","1400000US25009269100","25009269100","1","1","Massachusetts","25","Essex County","009",,,,,,,"269100",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","60534393","7582633","2691","Census Tract 2691","S","+42.7704060","-070.8724166","CT",,6716,6560,6226,27,3,70,0,31,203,156,46,2,1,3,1,21,82
"G2500090270100","2020","MA","1400000US25009270100","25009270100","1","1","Massachusetts","25","Essex County","009",,,,,,,"270100",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00703","47139607","5571513","2701","Census Tract 2701","S","+42.7214946","-070.8866372","CT",,6161,6026,5715,25,0,85,0,40,161,135,31,2,4,3,0,24,71
"G2500090990100","2020","MA","1400000US25009990100","25009990100","1","1","Massachusetts","25","Essex County","009",,,,,,,"990100",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00706","0","707672956","9901","Census Tract 9901","S","+42.5067478","-070.6171303","CT",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G2500110040100","2020","MA","1400000US25011040100","25011040100","1","1","Massachusetts","25","Franklin County","011",,,,,,,"040100",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","411418576","3717775","401","Census Tract 401","S","+42.6596286","-072.8434199","CT",,4409,4279,3976,18,6,34,0,8,237,130,47,1,3,0,0,21,58
"G2500110040200","2020","MA","1400000US25011040200","25011040200","1","1","Massachusetts","25","Franklin County","011",,,,,,,"040200",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","142704583","3038633","402","Census Tract 402","S","+42.6725412","-072.5669105","CT",,4387,4285,4028,25,4,36,2,14,176,102,25,0,2,0,0,25,50
"G2500110040300","2020","MA","1400000US25011040300","25011040300","1","1","Massachusetts","25","Franklin County","011",,,,,,,"040300",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","88741275","2812853","403","Census Tract 403","S","+42.6770910","-072.4538758","CT",,2866,2789,2615,6,5,15,0,11,137,77,23,0,1,0,0,22,31
"G2500110040400","2020","MA","1400000US25011040400","25011040400","1","1","Massachusetts","25","Franklin County","011",,,,,,,"040400",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","214952792","3308571","404","Census Tract 404","S","+42.6121275","-072.3739696","CT",,3369,3288,3007,19,14,20,0,24,204,81,27,3,1,0,0,6,44
"G2500110040501","2020","MA","1400000US25011040501","25011040501","1","1","Massachusetts","25","Franklin County","011",,,,,,,"040501",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","29276421","667995","405.01","Census Tract 405.01","S","+42.6028688","-072.3152174","CT",,3899,3728,3400,53,5,21,0,7,242,171,69,4,2,2,0,42,52
"G2500110040502","2020","MA","1400000US25011040502","25011040502","1","1","Massachusetts","25","Franklin County","011",,,,,,,"040502",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","61536473","1796230","405.02","Census Tract 405.02","S","+42.6448538","-072.2600207","CT",,3670,3527,3235,44,6,51,0,24,167,143,34,9,3,0,0,37,60
"G2500110040600","2020","MA","1400000US25011040600","25011040600","1","1","Massachusetts","25","Franklin County","011",,,,,,,"040600",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","243617559","38080436","406","Census Tract 406","S","+42.4603034","-072.3843581","CT",,4565,4381,3989,44,5,63,1,25,254,184,41,7,2,1,1,36,96
"G2500110040701","2020","MA","1400000US25011040701","25011040701","1","1","Massachusetts","25","Franklin County","011",,,,,,,"040701",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","5001975","1131367","407.01","Census Tract 407.01","S","+42.5969337","-072.5611665","CT",,4286,3864,3489,75,11,33,0,29,227,422,100,18,20,0,0,129,155
"G2500110040702","2020","MA","1400000US25011040702","25011040702","1","1","Massachusetts","25","Franklin County","011",,,,,,,"040702",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","73081821","2218880","407.02","Census Tract 407.02","S","+42.5525397","-072.5144492","CT",,4294,4182,3898,34,10,56,0,16,168,112,31,6,1,0,0,28,46
"G2500110040800","2020","MA","1400000US25011040800","25011040800","1","1","Massachusetts","25","Franklin County","011",,,,,,,"040800",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","89032024","2665082","408","Census Tract 408","S","+42.4541064","-072.6107838","CT",,5270,5022,4190,127,3,449,0,35,218,248,48,12,18,4,0,51,115
"G2500110040900","2020","MA","1400000US25011040900","25011040900","1","1","Massachusetts","25","Franklin County","011",,,,,,,"040900",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","83924431","2717544","409","Census Tract 409","S","+42.5179668","-072.6131394","CT",,5090,4811,4373,86,5,81,3,18,245,279,48,8,7,0,0,145,71
"G2500110041000","2020","MA","1400000US25011041000","25011041000","1","1","Massachusetts","25","Franklin County","011",,,,,,,"041000",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","28040529","267686","410","Census Tract 410","S","+42.6203334","-072.6132243","CT",,3483,3263,2938,73,7,69,1,20,155,220,79,10,4,0,0,43,84
"G2500110041100","2020","MA","1400000US25011041100","25011041100","1","1","Massachusetts","25","Franklin County","011",,,,,,,"041100",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","18345698","704114","411","Census Tract 411","S","+42.6179249","-072.5730183","CT",,3723,3585,3328,43,6,65,0,18,125,138,42,1,0,0,0,33,62
"G2500110041200","2020","MA","1400000US25011041200","25011041200","1","1","Massachusetts","25","Franklin County","011",,,,,,,"041200",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","2189579","0","412","Census Tract 412","S","+42.6019242","-072.5980584","CT",,3017,2869,2630,36,6,43,1,19,134,148,43,1,1,1,0,43,59
"G2500110041301","2020","MA","1400000US25011041301","25011041301","1","1","Massachusetts","25","Franklin County","011",,,,,,,"041301",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","1174093","0","413.01","Census Tract 413.01","S","+42.5932692","-072.6035882","CT",,2587,2356,2074,64,7,43,1,25,142,231,46,8,0,0,0,76,101
"G2500110041302","2020","MA","1400000US25011041302","25011041302","1","1","Massachusetts","25","Franklin County","011",,,,,,,"041302",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","1186032","25301","413.02","Census Tract 413.02","S","+42.5869631","-072.5996903","CT",,2016,1899,1710,30,5,23,1,21,109,117,39,0,2,2,0,32,42
"G2500110041400","2020","MA","1400000US25011041400","25011041400","1","1","Massachusetts","25","Franklin County","011",,,,,,,"041400",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","4522241","196121","414","Census Tract 414","S","+42.5819387","-072.6125100","CT",,2942,2328,1984,152,2,44,0,13,133,614,141,22,6,0,0,191,254
"G2500110041501","2020","MA","1400000US25011041501","25011041501","1","1","Massachusetts","25","Franklin County","011",,,,,,,"041501",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","201280586","1059363","415.01","Census Tract 415.01","S","+42.5260026","-072.7568737","CT",,3456,3380,3233,10,5,22,0,15,95,76,19,0,0,0,0,16,41
"G2500110041502","2020","MA","1400000US25011041502","25011041502","1","1","Massachusetts","25","Franklin County","011",,,,,,,"041502",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00201","110914685","1201449","415.02","Census Tract 415.02","S","+42.5933756","-072.7269280","CT",,3700,3601,3367,24,9,18,0,20,163,99,32,2,1,2,0,12,50
"G2500130800101","2020","MA","1400000US25013800101","25013800101","1","1","Massachusetts","25","Hampden County","013",,,,,,,"800101",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00402","2723758","214573","8001.01","Census Tract 8001.01","S","+42.1502189","-072.5034710","CT",,4089,2402,1460,720,7,62,2,20,131,1687,317,75,26,3,5,823,438
"G2500130800102","2020","MA","1400000US25013800102","25013800102","1","1","Massachusetts","25","Hampden County","013",,,,,,,"800102",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00402","1470381","160332","8001.02","Census Tract 8001.02","S","+42.1556209","-072.4999908","CT",,4438,2247,1227,761,14,48,0,29,168,2191,466,160,8,0,0,1036,521
"G2500130800201","2020","MA","1400000US25013800201","25013800201","1","1","Massachusetts","25","Hampden County","013",,,,,,,"800201",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00402","3201499","0","8002.01","Census Tract 8002.01","S","+42.1411661","-072.5605022","CT",,6577,3269,2253,658,8,120,3,33,194,3308,596,156,40,8,0,1591,917
"G2500130800202","2020","MA","1400000US25013800202","25013800202","1","1","Massachusetts","25","Hampden County","013",,,,,,,"800202",,,,,,,,,,,"44140","1","999","99999",,,,,,,,,,,,,,,,,,"00402","5714843","107297","8002.02","Census Tract 8002.02","S","+42.1487442","-072.5337460","CT",,1435,818,605,129,0,20,0,9,55,617,98,55,4,1,0,259,200
